StartDate,EndDate,ResponseId,Appliances-Score,Locks-Score,Locks-Text,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Locks_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,product,price,range,availability,reviews,servicing,brand,experience
06-10-22 9:22,06-10-22 11:25,R_0AHsaWjg5cqKZrj,,,,0.0,0.528188825,0.0,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:11,06-10-22 11:26,R_232eSTtoKgFik9F,,,,0.0,0.528188825,0.0,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 11:16,06-10-22 11:27,R_2D1diT2IXm5gtUh,,10.0,Easy to operate this lock ,0.051535361,0.477663338,0.470801264,Neutral,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:22,06-10-22 11:28,R_3MccLvjUNO3rqr6,,9.0,godrej lock quality is very ood,0.283166856,0.581958532,0.134874687,Neutral,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,neutral,,,,,,,
06-10-22 11:19,06-10-22 11:29,R_1DMQMYrjhQRMt51,,8.0,Because we trust the brand as we chose it for our home security purpose,0.007238779,0.290444404,0.702316821,Positive,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Not working,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,positive,
06-10-22 11:20,06-10-22 11:29,R_AAmsWNNdEis1mhj,10.0,,,0.0,0.528188825,0.0,,Lucknow,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop",Other occupations,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:24,06-10-22 11:29,R_1DYhimGylO9aE19,,,,0.0,0.528188825,0.0,,Bangalore,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Service (Rural or Urban),5-10 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 11:16,06-10-22 11:30,R_2CqDPPeGAawYoGd,10.0,,,0.0,0.528188825,0.0,,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:17,06-10-22 11:30,R_2wFgp8id1RGz5Zo,10.0,10.0,Very durability and satisfied ,0.012831226,0.181951925,0.805216849,Positive,Mumbai,46-50,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
06-10-22 10:08,06-10-22 11:31,R_3Oogo4OcF9Nhox0,10.0,,,0.0,0.528188825,0.0,,Ahmedabad,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:14,06-10-22 11:32,R_QalzHdLAE6MfwKl,,,,0.0,0.528188825,0.0,,Bangalore,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Unemployed,,"Married, with kid(s)",Above 20 years old,,,,,,,,,
06-10-22 11:10,06-10-22 11:34,R_3lMIHEfqbXlqFo4,,9.0,"Because godrej is a old & genuine brand company, which makes a lot of things & the their products are very good to use.",0.004132,0.056804221,0.939063788,Positive,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
06-10-22 11:25,06-10-22 11:34,R_1gSkBTDBbQ3lfII,8.0,,,0.0,0.528188825,0.0,,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 11:14,06-10-22 11:34,R_ukLJlf9LcU48qDD,,,,0.0,0.528188825,0.0,,Mumbai,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 11:14,06-10-22 11:34,R_1pDlvQ4WCXbMBOe,8.0,,,0.0,0.528188825,0.0,,Bangalore,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:24,06-10-22 11:36,R_1kRloU01k2gNl6H,10.0,,,0.0,0.528188825,0.0,,Pune,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 11:19,06-10-22 11:37,R_2rJdT5gsrct2vNE,5.0,,,0.0,0.528188825,0.0,,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:08,06-10-22 11:38,R_2EiQwRyfrpORqAk,10.0,,,0.0,0.528188825,0.0,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 11:16,06-10-22 11:39,R_3ELTYRQxiWf8JDt,,9.0,Godrej is a good product,0.004561591,0.068324938,0.927113473,Positive,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 11:28,06-10-22 11:39,R_2xzNFzA5RXfnZed,9.0,,,0.0,0.528188825,0.0,,Hyderabad,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:27,06-10-22 11:39,R_2X0c1C60NmYSU4h,3.0,,,0.0,0.528188825,0.0,,Mumbai,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Shop or Store Owner,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:28,06-10-22 11:39,R_qUXWioB4nmVtbrz,7.0,,,0.0,0.528188825,0.0,,Mumbai,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:21,06-10-22 11:42,R_51gvipheIrSf3J7,,10.0,Godrej is a good product,0.004561591,0.068324938,0.927113473,Positive,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 11:29,06-10-22 11:42,R_Xjt2Ce3YIMyAh57,,9.0,Godrej is the leading company in the lockers in india,0.016690182,0.630803704,0.352506131,Neutral,Chennai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
06-10-22 11:31,06-10-22 11:42,R_1rwXKBYYdP7Hvkt,8.0,,,0.0,0.528188825,0.0,,Bangalore,18-21,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:29,06-10-22 11:44,R_1Eh65A5uBwByh6g,,,,0.0,0.528188825,0.0,,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,,
06-10-22 11:29,06-10-22 11:44,R_1dK6FEacp7DGyGA,,,,0.0,0.528188825,0.0,,Pune,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 11:36,06-10-22 11:44,R_3LZp4RwZxos0qRu,,,,0.0,0.528188825,0.0,,Pune,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop",Government official,Below 5 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 11:22,06-10-22 11:45,R_xDtGe48LIeZDcVH,10.0,,,0.0,0.528188825,0.0,,Lucknow,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),5-10 Lacs,"Married, with kid(s)","16-20 years old,Above 20 years old",,,,,,,,,
06-10-22 11:21,06-10-22 11:47,R_2DSQILCRnZvTw6W,,9.0,as per my using experience ,0.128970474,0.755678117,0.115351409,Neutral,Kolkata,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,neutral
06-10-22 11:12,06-10-22 11:48,R_3nfqkKddUOWRp07,,9.0,"Because it's performance is good, it is durable and quality product.",0.003474599,0.064991489,0.931533873,Positive,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old,Above 20 years old",,positive,,,,,,,
06-10-22 11:39,06-10-22 11:49,R_3065cw4qViaYPYa,,10.0,It is well reputed and innovative brand,0.00397998,0.097652912,0.898367107,Positive,Chennai,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,,,,,,,positive,
06-10-22 11:33,06-10-22 11:49,R_3CGW8ntmgorlLbI,9.0,,,0.0,0.528188825,0.0,,Mumbai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 11:41,06-10-22 11:50,R_8HcpOG039mIzvm9,,9.0,It is a reliable product,0.00821668,0.230430827,0.761352539,Positive,Bangalore,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,positive,
06-10-22 11:17,06-10-22 11:50,R_2RODD2CwnyO4Nor,10.0,,,0.0,0.528188825,0.0,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 11:36,06-10-22 11:51,R_1nZsHrT5w799gQZ,9.0,,,0.0,0.528188825,0.0,,New Delhi NCR,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:31,06-10-22 11:51,R_3iXoDzc288DYlcF,10.0,,,0.0,0.528188825,0.0,,Kochi,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
06-10-22 11:32,06-10-22 11:53,R_p5w87jOaijIOobD,,,,0.0,0.528188825,0.0,,Chennai,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Other occupations,5-10 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,,,,,,,,
06-10-22 11:38,06-10-22 11:55,R_ZaGN90yd12vacxP,,,,0.0,0.528188825,0.0,,Bangalore,18-21,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 11:44,06-10-22 11:55,R_21AFBFUA180aoT1,,10.0,Ots very good and important ,0.003515287,0.049724218,0.946760535,Positive,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 11:41,06-10-22 11:58,R_1Q0IklxbTNSBsX4,,,,0.0,0.528188825,0.0,,Mumbai,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","16-20 years old,Above 20 years old",,,,,,,,,
06-10-22 11:31,06-10-22 11:58,R_1CrapjcPlAt7opY,,9.0,I like this brand,0.002913513,0.053924888,0.943161547,Positive,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Importer or Trader,20-25 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,positive,
06-10-22 11:48,06-10-22 12:00,R_2fe5gSzXslwLiPk,,,,0.0,0.528188825,0.0,,Lucknow,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Homemaker (non-gender sensitive),,"Married, with kid(s)",16-20 years old,,,,,,,,,
06-10-22 11:38,06-10-22 12:01,R_s6CJPOUKq56LxSx,9.0,,,0.0,0.528188825,0.0,,Chennai,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:52,06-10-22 12:03,R_3HXNLDkQFgFzUnK,,10.0,Because it's quality is quiet good.,0.036470864,0.29026103,0.67326808,Neutral,Lucknow,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,30-35 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,neutral,,,,,,,
06-10-22 11:46,06-10-22 12:04,R_2s5AiyzdbPQZveE,,10.0,It's gives a good deal and make a very innovation,0.00299424,0.047397222,0.949608505,Positive,Lucknow,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Married, with kid(s)",10-15 years old,,positive,,,,,,,
06-10-22 11:13,06-10-22 12:04,R_21vq5IwvIdvmlnW,9.0,,,0.0,0.528188825,0.0,,Chennai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Other occupations,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 11:36,06-10-22 12:05,R_3G3SqSFg5nZsG25,9.0,,,0.0,0.528188825,0.0,,Hyderabad,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 11:55,06-10-22 12:08,R_2uwh58UrWBYpY8w,,10.0,It's very nice and trustworthy,0.002314183,0.026874259,0.970811546,Positive,Bangalore,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,positive,
06-10-22 11:50,06-10-22 12:09,R_zefRg8RIgALaZ1L,,10.0,Efficiency and quality,0.1018489,0.660856903,0.237294242,Neutral,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,,neutral,,,,,,,
06-10-22 11:41,06-10-22 12:10,R_2WPyGVZxjY1X3jS,,9.0,Good Service ,0.015088277,0.183264628,0.801647067,Positive,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 11:58,06-10-22 12:16,R_2e8NGRZsT6Xugyc,,10.0,"durability,long life,antirust",0.013825909,0.315105826,0.671068311,Neutral,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 12:02,06-10-22 12:18,R_tWEmuHTwcdffFx7,5.0,,,0.0,0.528188825,0.0,,Ahmedabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
